provider_etf_id,ticker_id,value_date,ranking,delta,benchmark_mode,style_type,exchange,country,esg_qualified,name,market_cap,etf_region,canonical_ticker_id
36,1064,2026-09-15,1,0.03186371645629752,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
38,2823,2026-09-15,1,0.044366352073692314,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
39,1376,2026-09-15,1,0.07528294324207807,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
42,121,2026-09-15,1,0.044827590286450766,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
48,1376,2026-09-15,1,0.040023637567868885,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
50,1064,2026-09-15,1,0.0191870515759169,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
53,121,2026-09-15,1,0.03606230278124878,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
56,1064,2026-09-15,1,0.050833708173208245,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
59,1064,2026-09-15,1,0.03623321389937366,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
60,1064,2026-09-15,1,0.03318920372676342,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
62,1064,2026-09-15,1,0.10946299811034252,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
64,121,2026-09-15,1,0.03622945516794343,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
65,2793,2026-09-15,1,0.049822937124526484,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
66,1376,2026-09-15,1,0.06688043303386432,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
67,121,2026-09-15,1,0.04468300263889738,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
69,1641,2026-09-15,1,0.03282103953872974,full_universe,value,NYSE,US,True,Philip Morris International Inc.,302541787100.0,US,1641
70,1353,2026-09-15,1,0.0356241552610832,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
71,2794,2026-09-15,1,0.0402169834347995,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
75,1064,2026-09-15,1,0.027521133092253534,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
76,1064,2026-09-15,1,0.04909731649384835,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
77,121,2026-09-15,1,0.04913133108614161,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
79,2823,2026-09-15,1,0.03837615629087801,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
80,1376,2026-09-15,1,0.0684654180182904,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
83,2333,2026-09-15,1,0.03811884820995777,full_universe,value,NYSE,US,True,Wells Fargo & Company,271313280000.0,US,2333
84,1376,2026-09-15,1,0.11252018157673058,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
87,2640,2026-09-15,1,0.03647628418927805,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
89,1064,2026-09-15,1,0.09054142137984034,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
91,35,2026-09-15,1,0.05164593345594077,full_universe,value,NYSE,US,False,Chevron Corporation,433631068000.0,US,35
92,49,2026-09-15,1,0.048333771451148796,full_universe,growth,NYSE,CA,True,Celestica Inc.,36427447420.0,US,49
95,1064,2026-09-15,1,0.10004769239760393,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
106,799,2026-09-15,1,0.026535591646712788,full_universe,value,NASDAQ,US,True,Regency Centers Corporation,13522605280.0,US,799
124,1064,2026-09-15,1,0.13972486884728055,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
125,1064,2026-09-15,1,0.01771622549285576,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
133,1700,2026-09-15,1,0.038635383287528434,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
134,121,2026-09-15,1,0.05190662781092317,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
136,1376,2026-09-15,1,0.09523780095513618,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
141,248,2026-09-15,1,0.08519469617585486,full_universe,growth,NYSE,US,False,Oracle Corporation,404331573900.0,US,248
144,1064,2026-09-15,1,0.03667130661269923,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
145,1064,2026-09-15,1,0.09556034013014247,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
146,4,2026-09-15,1,0.022367193461956533,full_universe,growth,NASDAQ,US,True,AppLovin Corporation,111350509653.0,US,4
156,1064,2026-09-15,1,0.03186366948271675,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
159,1064,2026-09-15,1,0.09135315101270264,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
179,1103,2026-09-15,1,0.04289460838914595,full_universe,value,NYSE,US,False,Johnson & Johnson,643924856755.0,US,1103
181,1252,2026-09-15,1,0.03658321100539389,full_universe,value,NYSE,US,True,"Mueller Industries, Inc.",13388085930.0,US,1252
182,1064,2026-09-15,1,0.0511586247223007,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
184,1064,2026-09-15,1,0.08462831585645865,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
187,1064,2026-09-15,1,0.061643031148354545,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
199,256,2026-09-15,1,0.04300660903208566,full_universe,value,NYSE,US,True,AbbVie Inc.,464675345887.0,US,256
202,539680,2026-09-15,1,0.03538166271460339,full_universe,value,NYSE,US,False,Fifth Third Bancorp,49548077040.0,US,539680
203,1376,2026-09-15,1,0.04731246457311752,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
204,121,2026-09-15,1,0.033083980521616596,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
216,1064,2026-09-15,1,0.03193149683532998,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
217,2794,2026-09-15,1,0.02737587029500263,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
218,1353,2026-09-15,1,0.022982508887861533,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
225,845,2026-09-15,1,0.051888742069187525,full_universe,value,NYSE,US,True,"Altria Group, Inc.",116564825917.0,US,845
227,1064,2026-09-15,1,0.049852329350974625,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
234,2823,2026-09-15,1,0.059763948632849784,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
235,1064,2026-09-15,1,0.05268929395406243,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
236,121,2026-09-15,1,0.08139321486721944,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
237,1535,2026-09-15,1,0.026000028592139627,full_universe,growth,NASDAQ,US,False,"Palo Alto Networks, Inc.",305698350000.0,US,1535
238,1700,2026-09-15,1,0.038643345476474376,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
36,1376,2026-09-15,2,0.030001802100677495,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
38,1376,2026-09-15,2,0.033638571138616354,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
39,1041,2026-09-15,2,0.067967328617481,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4143561174186.0,US,1064
42,2333,2026-09-15,2,0.02150522046034633,full_universe,value,NYSE,US,True,Wells Fargo & Company,271313280000.0,US,2333
48,878,2026-09-15,2,0.028759781644392652,full_universe,value,NYSE,US,True,Morgan Stanley,325345545600.0,US,878
50,1103,2026-09-15,2,0.009880539197448256,full_universe,value,NYSE,US,False,Johnson & Johnson,643924856755.0,US,1103
53,2794,2026-09-15,2,0.01851240478822485,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
56,1376,2026-09-15,2,0.03389180041040749,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
59,1376,2026-09-15,2,0.019850446312768007,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
60,493,2026-09-15,2,0.028244666611670237,full_universe,value,NYSE,US,True,"CenterPoint Energy, Inc.",25018185600.0,US,493
62,1376,2026-09-15,2,0.10223401579459135,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
64,937,2026-09-15,2,0.017758375497773586,full_universe,value,NYSE,US,True,ConocoPhillips,172047479669.0,US,937
65,1064,2026-09-15,2,0.033896429403800284,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
66,1353,2026-09-15,2,0.06191511709814452,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
67,671,2026-09-15,2,0.03511596194781164,full_universe,value,NASDAQ,US,False,Intel Corp.,489974135424.0,US,671
69,220,2026-09-15,2,0.025465477035374315,full_universe,value,NASDAQ,US,False,"Cisco Systems, Inc.",433833713577.0,US,220
70,1064,2026-09-15,2,0.03325393180455637,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
71,1064,2026-09-15,2,0.03843851902878008,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
75,1376,2026-09-15,2,0.02168215874591784,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
76,121,2026-09-15,2,0.04090407513144971,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
77,2794,2026-09-15,2,0.046343842695011725,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
79,1064,2026-09-15,2,0.0362876340158644,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
80,1064,2026-09-15,2,0.05302888542716479,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
83,45,2026-09-15,2,0.03752971487322521,full_universe,value,NYSE,US,True,Bank of America Corporation,422389036800.0,US,45
84,1535,2026-09-15,2,0.05561196838247473,full_universe,growth,NASDAQ,US,False,"Palo Alto Networks, Inc.",305698350000.0,US,1535
87,1104,2026-09-15,2,0.03561795777890305,full_universe,value,NYSE,US,True,JPMorgan Chase & Co.,944500479900.0,US,1104
89,121,2026-09-15,2,0.06620335956324905,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
91,2306,2026-09-15,2,0.03944119888859938,full_universe,value,NYSE,US,False,Verizon Communications Inc.,214832562000.0,US,2306
92,1831,2026-09-15,2,0.0458048624958434,full_universe,growth,NASDAQ,US,True,Sandisk Corporation,226710598275.0,US,1831
95,1376,2026-09-15,2,0.08395640160646692,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
106,2027,2026-09-15,2,0.02525332719846656,full_universe,value,NYSE,US,False,Loews Corporation,22472032490.0,US,2027
124,1376,2026-09-15,2,0.10850411717342051,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
125,1700,2026-09-15,2,0.01715788014330568,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
133,2794,2026-09-15,2,0.037586884515223046,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
134,2803,2026-09-15,2,0.036875374434957364,full_universe,value,NYSE,US,True,"NextEra Energy, Inc.",169110252188.0,US,2803
136,1041,2026-09-15,2,0.044726443060483734,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4143561174186.0,US,1064
141,1353,2026-09-15,2,0.06317329941022998,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
144,1376,2026-09-15,2,0.03100478753787169,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
145,1376,2026-09-15,2,0.0700398303127891,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
146,1064,2026-09-15,2,0.02235465537953816,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
156,2794,2026-09-15,2,0.020237027654565642,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
159,1376,2026-09-15,2,0.048226148284223176,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
179,45,2026-09-15,2,0.03566395257010964,full_universe,value,NYSE,US,True,Bank of America Corporation,422389036800.0,US,45
181,2784,2026-09-15,2,0.0317183117145772,full_universe,growth,NYSE,US,False,Eli Lilly and Company,1070740682180.0,US,2784
182,2793,2026-09-15,2,0.02969663506811738,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
184,1376,2026-09-15,2,0.05821746969414387,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
187,1376,2026-09-15,2,0.03469306109325799,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
199,2641,2026-09-15,2,0.04268423623057408,full_universe,value,NYSE,US,True,Exxon Mobil Corporation,701574188800.0,US,2641
202,1104,2026-09-15,2,0.03519878391565395,full_universe,value,NYSE,US,True,JPMorgan Chase & Co.,944500479900.0,US,1104
203,121,2026-09-15,2,0.046287762886613876,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
204,1104,2026-09-15,2,0.030955569250480743,full_universe,value,NYSE,US,True,JPMorgan Chase & Co.,944500479900.0,US,1104
216,1376,2026-09-15,2,0.026046808043185134,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
217,1376,2026-09-15,2,0.027032876435235394,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
218,2794,2026-09-15,2,0.020509659099268773,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
225,2638,2026-09-15,2,0.038740514138301055,full_universe,value,NYSE,US,False,AT&T Inc.,183164384700.0,US,2638
227,494,2026-09-15,2,0.03417336550631266,full_universe,growth,NASDAQ,US,False,Costco Wholesale Corporation,399729796650.0,US,494
234,1064,2026-09-15,2,0.05726271076008635,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
235,869,2026-09-15,2,0.02932291034665343,full_universe,value,NYSE,US,True,Marathon Petroleum Corporation,119939397080.0,US,869
236,701,2026-09-15,2,0.07414803650355144,full_universe,growth,NYSE,CA,False,Brookfield Corporation,82933403328.0,US,701
237,1701,2026-09-15,2,0.020000158361457635,full_universe,value,NASDAQ,US,True,"NetApp, Inc.",37270723620.0,US,1701
238,45,2026-09-15,2,0.015909071308374916,full_universe,value,NYSE,US,True,Bank of America Corporation,422389036800.0,US,45
36,2794,2026-09-15,3,0.02296952935427314,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
38,564,2026-09-15,3,0.032894888337240566,full_universe,growth,NASDAQ,US,True,"Advanced Micro Devices, Inc.",822148520000.0,US,564
39,1353,2026-09-15,3,0.027121839146348317,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
42,2794,2026-09-15,3,0.021200733728213676,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
48,2334,2026-09-15,3,0.02774457547981806,full_universe,value,NASDAQ,US,True,"Analog Devices, Inc.",176008887450.0,US,2334
50,2823,2026-09-15,3,0.007908782139482012,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
53,2641,2026-09-15,3,0.018488599810697996,full_universe,value,NYSE,US,True,Exxon Mobil Corporation,701574188800.0,US,2641
56,2794,2026-09-15,3,0.025890514841741957,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
59,1700,2026-09-15,3,0.017871498482978303,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
60,2512,2026-09-15,3,0.025427622342559634,full_universe,value,NYSE,US,False,"Cencora, Inc.",62899645087.0,US,2512
62,1353,2026-09-15,3,0.03219211850666552,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
64,2625,2026-09-15,3,0.015196720250322683,full_universe,value,NYSE,US,False,The Charles Schwab Corporation,187461900600.0,US,2625
65,2208,2026-09-15,3,0.031608958745895754,full_universe,growth,NASDAQ,US,True,"Tesla, Inc.",1408329609753.0,US,2208
66,1041,2026-09-15,3,0.05877825956988278,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4143561174186.0,US,1064
67,2212,2026-09-15,3,0.03316808809815092,full_universe,growth,NYSE,US,True,"Uber Technologies, Inc.",145402837499.0,US,2212
69,2624,2026-09-15,3,0.02460317573104854,full_universe,growth,NASDAQ,US,False,Starbucks Corporation,110101200000.0,US,2624
70,2794,2026-09-15,3,0.03173126415404043,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
71,2793,2026-09-15,3,0.03542334559154669,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
75,2794,2026-09-15,3,0.016825510703878305,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
76,2640,2026-09-15,3,0.03804545161816422,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
77,35,2026-09-15,3,0.03596743048980113,full_universe,value,NYSE,US,False,Chevron Corporation,433631068000.0,US,35
79,1376,2026-09-15,3,0.03420601525955163,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
80,2029,2026-09-15,3,0.03794927221749073,full_universe,growth,NYSE,US,True,Snowflake Inc.,111944868000.0,US,2029
83,220,2026-09-15,3,0.03694154080844765,full_universe,value,NASDAQ,US,False,"Cisco Systems, Inc.",433833713577.0,US,220
84,2793,2026-09-15,3,0.04867709871515502,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
87,2794,2026-09-15,3,0.02950068960001341,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
89,1376,2026-09-15,3,0.04938869975245385,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
91,1552,2026-09-15,3,0.03699822217535441,full_universe,value,NASDAQ,US,False,"PepsiCo, Inc.",185093000000.0,US,1552
92,522,2026-09-15,3,0.04216034795206636,full_universe,growth,NYSE,TW,True,Taiwan Semiconductor Manufacturing Company Limited,2145906100000.0,US,6895
94,1325,2026-09-15,3,0.11435282249520984,full_universe,value,NASDAQ,US,False,Ares Capital Corporation,13908102508.0,US,1325
95,1353,2026-09-15,3,0.03258149742036388,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
106,63,2026-09-15,3,0.02451074786980857,full_universe,value,NYSE,US,True,Aflac Incorporated,59831186750.0,US,63
124,1353,2026-09-15,3,0.04556893872827699,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
125,2823,2026-09-15,3,0.015559695292810288,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
133,652,2026-09-15,3,0.02613987403194036,full_universe,growth,NYSE,CA,True,Suncor Energy Inc.,84860502500.0,US,652
134,643,2026-09-15,3,0.03526232832559171,full_universe,value,NYSE,CA,False,Canadian Pacific Kansas City Ltd.,78255632520.0,US,643
136,1353,2026-09-15,3,0.0268159784333016,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
141,121,2026-09-15,3,0.06294986673222329,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
144,1700,2026-09-15,3,0.028145304018665086,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
145,2794,2026-09-15,3,0.034828009217195366,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
146,2609,2026-09-15,3,0.022083784307872098,full_universe,growth,NASDAQ,US,True,"Revolution Medicines, Inc.",43552416560.0,US,2609
156,1376,2026-09-15,3,0.01959974772875834,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
159,2793,2026-09-15,3,0.042561307003027835,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
179,1805,2026-09-15,3,0.03238059408179027,full_universe,value,NASDAQ,US,True,"Principal Financial Group, Inc.",25343608850.0,US,1805
181,2536,2026-09-15,3,0.031160423718832746,full_universe,value,NYSE,US,False,"The Williams Companies, Inc.",87615486019.0,US,2536
182,121,2026-09-15,3,0.027902444480939304,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
184,1353,2026-09-15,3,0.0369496560220462,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
187,1700,2026-09-15,3,0.03000651142821447,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
199,35,2026-09-15,3,0.039776741332787385,full_universe,value,NYSE,US,False,Chevron Corporation,433631068000.0,US,35
202,2638,2026-09-15,3,0.03350653410381323,full_universe,value,NYSE,US,False,AT&T Inc.,183164384700.0,US,2638
203,1204,2026-09-15,3,0.03525488841977734,full_universe,growth,NYSE,US,True,Mastercard Incorporated,502778427720.0,US,1204
204,706,2026-09-15,3,0.02534041370198579,full_universe,value,NYSE,US,False,"Assurant, Inc.",14176063836.0,US,706
216,1700,2026-09-15,3,0.01894121190043222,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
217,2640,2026-09-15,3,0.026058950190005238,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
218,220,2026-09-15,3,0.0198652248513854,full_universe,value,NASDAQ,US,False,"Cisco Systems, Inc.",433833713577.0,US,220
225,2306,2026-09-15,3,0.03859203437255822,full_universe,value,NYSE,US,False,Verizon Communications Inc.,214832562000.0,US,2306
227,1204,2026-09-15,3,0.03415815191087494,full_universe,growth,NYSE,US,True,Mastercard Incorporated,502778427720.0,US,1204
234,2640,2026-09-15,3,0.04028703408064713,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
235,2640,2026-09-15,3,0.027221700116126367,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
236,2794,2026-09-15,3,0.07371038634294277,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
237,563,2026-09-15,3,0.01588911628368727,full_universe,growth,NASDAQ,US,False,"Applied Materials, Inc.",334391712030.0,US,563
238,2488,2026-09-15,3,0.015514124534429187,full_universe,value,NYSE,US,True,UnitedHealth Group Incorporated,341398725796.0,US,2488
36,1700,2026-09-15,4,0.021407999910037688,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
38,1700,2026-09-15,4,0.030765466888854266,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
39,564,2026-09-15,4,0.020234700770355177,full_universe,growth,NASDAQ,US,True,"Advanced Micro Devices, Inc.",822148520000.0,US,564
42,45,2026-09-15,4,0.02046269039688935,full_universe,value,NYSE,US,True,Bank of America Corporation,422389036800.0,US,45
48,1103,2026-09-15,4,0.027574649656735603,full_universe,value,NYSE,US,False,Johnson & Johnson,643924856755.0,US,1103
50,671,2026-09-15,4,0.007556892389589639,full_universe,value,NASDAQ,US,False,Intel Corp.,489974135424.0,US,671
53,45,2026-09-15,4,0.0159459040760491,full_universe,value,NYSE,US,True,Bank of America Corporation,422389036800.0,US,45
56,1700,2026-09-15,4,0.024375826780729172,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
59,2794,2026-09-15,4,0.016605809920646766,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
60,2794,2026-09-15,4,0.02301202028213406,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
62,564,2026-09-15,4,0.022692601850689373,full_universe,growth,NASDAQ,US,True,"Advanced Micro Devices, Inc.",822148520000.0,US,564
64,401,2026-09-15,4,0.014937819787974167,full_universe,value,NYSE,CH,False,Chubb Limited,131889588000.0,US,401
65,1353,2026-09-15,4,0.028864297036917758,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
66,2793,2026-09-15,4,0.04593818719823793,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
67,2624,2026-09-15,4,0.02945029688217632,full_universe,growth,NASDAQ,US,False,Starbucks Corporation,110101200000.0,US,2624
69,256,2026-09-15,4,0.022262443904981256,full_universe,value,NYSE,US,True,AbbVie Inc.,464675345887.0,US,256
70,2784,2026-09-15,4,0.02783772358772126,full_universe,growth,NYSE,US,False,Eli Lilly and Company,1070740682180.0,US,2784
71,2547,2026-09-15,4,0.028909870274199126,full_universe,value,NYSE,US,False,RTX Corporation,263486708746.0,US,2547
75,35,2026-09-15,4,0.014520082031751235,full_universe,value,NYSE,US,False,Chevron Corporation,433631068000.0,US,35
76,397,2026-09-15,4,0.03669361061655596,full_universe,value,NYSE,US,False,"Cardinal Health, Inc.",54488025900.0,US,397
77,2625,2026-09-15,4,0.031140641951240437,full_universe,value,NYSE,US,False,The Charles Schwab Corporation,187461900600.0,US,2625
79,564,2026-09-15,4,0.032995863371920474,full_universe,growth,NASDAQ,US,True,"Advanced Micro Devices, Inc.",822148520000.0,US,564
80,456,2026-09-15,4,0.02996578743192016,full_universe,growth,NYSE,CA,True,Wheaton Precious Metals Corp.,68127832500.0,US,456
83,1770,2026-09-15,4,0.03613881237264165,full_universe,value,NYSE,US,False,"United Parcel Service, Inc.",86972031755.0,US,1770
84,1064,2026-09-15,4,0.04533894091083878,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4174986351444.0,US,1064
87,1103,2026-09-15,4,0.029350101426712585,full_universe,value,NYSE,US,False,Johnson & Johnson,643924856755.0,US,1103
89,1831,2026-09-15,4,0.03712339366097583,full_universe,growth,NASDAQ,US,True,Sandisk Corporation,226710598275.0,US,1831
91,1860,2026-09-15,4,0.03528875569917252,full_universe,value,NYSE,US,False,The Procter & Gamble Company,348641462700.0,US,1860
92,1035,2026-09-15,4,0.03945189330885599,full_universe,growth,NYSE,US,False,Bloom Energy Corporation,76385577450.0,US,1035
95,2784,2026-09-15,4,0.030322814558431384,full_universe,growth,NYSE,US,False,Eli Lilly and Company,1070740682180.0,US,2784
106,1068,2026-09-15,4,0.023661237361109925,full_universe,growth,NYSE,US,False,Realty Income Corporation,54746664030.0,US,1068
124,2784,2026-09-15,4,0.04327764071139911,full_universe,growth,NYSE,US,False,Eli Lilly and Company,1070740682180.0,US,2784
